simple,scrambled
-(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4),(-(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_4 · p_3)/(p_4 · p_3)
-5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_2 · p_4),(-5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_2 · p_4))*(p_2 · p_4)/(p_2 · p_4)
-4*(p_1 · F_2 · F_3 · p_1*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4),-4*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4)
-5*(p_4 · F_2 · F_3 · p_4*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4),-5*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4)
-5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_3 · p_4),(-5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_3 · p_4))*(p_1 · p_2)/(p_1 · p_2)
-3*(p_1 · F_2 · F_3 · p_4*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4),-3*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4)
9*(p_1 · F_2 · F_3 · p_1)/(p_1 · p_2*p_3 · p_4),9*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_3 · p_4)
9*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_3 · p_4),(9*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4)
-3*(p_2 · F_3 · p_2*p_4 · F_2 · p_3*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),-3*(((p_2 · p_3)*(e_3 · p_2) - (p_2 · e_3)*(p_3 · p_2))*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4)
(-3*(((p_2 · p_3)*(e_3 · p_2) - (p_2 · e_3)*(p_3 · p_2))*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4),((-3*(((p_2 · p_3)*(e_3 · p_2) - (p_2 · e_3)*(p_3 · p_2))*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4))*(p_4 · p_3)/(p_4 · p_3)
-3*(((p_2 · p_3)*(e_3 · p_2) - (p_2 · e_3)*(p_3 · p_2))*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),(-3*(((p_2 · p_3)*(e_3 · p_2) - (p_2 · e_3)*(p_3 · p_2))*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4)
9*(p_4 · F_2 · F_3 · p_1)/(p_2 · p_3*p_3 · p_4),9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_2 · p_3*p_3 · p_4)
9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_2 · p_3*p_3 · p_4),(9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_2 · p_3*p_3 · p_4))*(p_3 · p_1)/(p_3 · p_1)
-4*(p_3 · F_2 · p_3*p_4 · F_3 · p_4*p_1 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4),-4*(((p_3 · p_2)*(e_2 · p_3) - (p_3 · e_2)*(p_2 · p_3))*((p_4 · p_3)*(e_3 · p_4) - (p_4 · e_3)*(p_3 · p_4))*p_1 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4)
-4*(((p_3 · p_2)*(p_3 · e_2) - (p_3 · e_2)*(p_2 · p_3))*((p_4 · p_3)*(e_3 · p_4) - (p_4 · e_3)*(p_3 · p_4))*p_1 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4),(-4*(((p_3 · p_2)*(p_3 · e_2) - (p_3 · e_2)*(p_2 · p_3))*((p_4 · p_3)*(e_3 · p_4) - (p_4 · e_3)*(p_3 · p_4))*p_1 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_2 · p_1)/(p_2 · p_1)
5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_1 · p_2),(5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_1 · p_2))*(p_2 · p_3)/(p_2 · p_3)
-5*(p_1 · F_2 · F_3 · p_1*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4),-5*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4)
-4*(p_1 · F_2 · F_3 · p_1)/(p_1 · p_3*p_2 · p_3),-4*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_3*p_2 · p_3)
-8*(p_4 · F_3 · F_2 · p_1*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4),-8*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4)
-8*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4),(-8*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4))*(p_4 · p_3)/(p_4 · p_3)
4*(Tr(F_2 · F_3)*p_1 · p_2)/(p_1 · p_3*p_2 · p_4),4*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2)/(p_1 · p_3*p_2 · p_4)
4*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2)/(p_1 · p_3*p_2 · p_4),(4*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2)/(p_1 · p_3*p_2 · p_4))*(p_2 · p_3)/(p_2 · p_3)
3*(p_1 · F_2 · p_4*p_2 · F_3 · p_1*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),3*(((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4)
5*(Tr(F_2 · F_3)*p_1 · p_2)/(p_2 · p_4*p_3 · p_4),5*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2)/(p_2 · p_4*p_3 · p_4)
-6*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3),(-6*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3))*(p_3 · p_4)/(p_3 · p_4)
-9*(p_4 · F_3 · F_2 · p_4*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4),-9*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4)
7*(p_1 · F_3 · p_2*p_3 · F_2 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4),7*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4)
7*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4),(7*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_2)/(p_1 · p_2)
5*(p_4 · F_3 · F_2 · p_4*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4)
5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),(5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_3)/(p_1 · p_3)
-9*(p_4 · F_2 · F_3 · p_4*p_1 · p_3)/(p_2 · p_3*p_2 · p_4*p_3 · p_4),-9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_3)/(p_2 · p_3*p_2 · p_4*p_3 · p_4)
-9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_3)/(p_2 · p_3*p_2 · p_4*p_3 · p_4),(-9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_3)/(p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_3)/(p_1 · p_3)
7*(p_1 · F_3 · p_4*p_3 · F_2 · p_4*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),7*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4)
(7*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_3 · p_4)/(p_3 · p_4),((7*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_3 · p_4)/(p_3 · p_4))*(p_2 · p_3)/(p_2 · p_3)
7*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),(7*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_3 · p_4)/(p_3 · p_4)
9*(p_4 · F_2 · F_3 · p_4*p_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4),9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4)
6*(Tr(F_2 · F_3)*p_1 · p_2*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4),6*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4)
5*(p_4 · F_3 · F_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4),5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4)
(5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4),((5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4))*(p_3 · p_2)/(p_3 · p_2)
5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4),(5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4)
(p_4 · F_3 · F_2 · p_1*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4),(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4)
((((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4))*(p_2 · p_3)/(p_2 · p_3),(((((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4))*(p_2 · p_3)/(p_2 · p_3))*(p_2 · p_1)/(p_2 · p_1)
(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4),((((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4))*(p_2 · p_3)/(p_2 · p_3)
-6*(Tr(F_2 · F_3)*p_1 · p_2*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4),-6*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4)
(-6*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4))*(p_4 · p_1)/(p_4 · p_1),((-6*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4))*(p_4 · p_1)/(p_4 · p_1))*(p_3 · p_4)/(p_3 · p_4)
-6*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4),(-6*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4))*(p_4 · p_1)/(p_4 · p_1)
2*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_2 · p_3),(2*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_2 · p_3))*(p_1 · p_4)/(p_1 · p_4)
-9*(p_4 · F_3 · F_2 · p_1)/(p_1 · p_3*p_2 · p_3),-9*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_3*p_2 · p_3)
-9*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_3*p_2 · p_3),(-9*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_3*p_2 · p_3))*(p_4 · p_1)/(p_4 · p_1)
-7*(p_1 · F_2 · F_3 · p_4)/(p_1 · p_2*p_3 · p_4),-7*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4)))/(p_1 · p_2*p_3 · p_4)
